MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Misc Val,Mo Sold,SalePrice
20,63.0,13072,6,5,0.0,941.0,0.0,217.0,1158.0,1158,0,0,1158,1.0,1,1,3,1,5,0,2006.0,2.0,576.0,0,50,0,0,0,0,5,158000
60,65.0,7800,7,5,172.0,0.0,0.0,891.0,891.0,891,795,0,1686,0.0,2,1,3,1,8,0,2005.0,2.0,462.0,144,101,0,0,0,0,4,184000
60,74.0,7632,7,5,96.0,0.0,0.0,784.0,784.0,831,754,0,1585,0.0,2,1,3,1,7,0,2005.0,2.0,449.0,100,77,0,0,0,0,3,184900
60,70.0,8304,6,5,0.0,0.0,0.0,941.0,941.0,941,896,0,1837,0.0,2,1,3,1,7,0,1997.0,2.0,688.0,150,165,0,0,0,0,7,187000
60,65.0,7153,6,5,0.0,387.0,0.0,374.0,761.0,810,793,0,1603,0.0,2,1,3,1,7,0,1992.0,2.0,484.0,0,124,0,0,0,0,7,175900
120,50.0,7175,6,5,0.0,904.0,0.0,494.0,1398.0,1398,0,0,1398,1.0,2,0,2,1,5,0,1990.0,2.0,542.0,0,46,0,0,0,0,7,172000
120,50.0,7175,6,5,0.0,278.0,0.0,939.0,1217.0,1217,0,0,1217,0.0,2,0,2,1,5,0,1991.0,2.0,484.0,0,64,0,0,0,0,6,151000
20,60.0,7800,5,5,0.0,641.0,0.0,187.0,828.0,965,0,0,965,1.0,1,0,3,1,6,0,1979.0,1.0,300.0,421,0,0,0,0,0,7,119900
20,70.0,9100,5,4,51.0,36.0,0.0,952.0,988.0,988,0,0,988,1.0,1,0,3,1,6,0,1977.0,2.0,624.0,0,0,0,0,0,0,7,129500
80,88.0,8471,6,7,46.0,506.0,0.0,0.0,506.0,1212,0,0,1212,1.0,1,0,3,1,6,1,1978.0,2.0,492.0,292,12,0,0,0,0,7,151000
20,65.0,8450,5,6,90.0,162.0,270.0,450.0,882.0,909,0,0,909,0.0,1,0,3,1,5,0,1968.0,1.0,294.0,0,155,0,0,0,0,11,116000
20,65.0,6993,5,7,0.0,465.0,0.0,447.0,912.0,1236,0,0,1236,0.0,1,0,3,1,6,1,1961.0,1.0,288.0,0,0,0,0,0,0,6,135000
60,121.0,16059,8,5,284.0,0.0,0.0,1288.0,1288.0,1301,1116,0,2417,0.0,2,1,4,1,9,1,1991.0,2.0,462.0,127,82,0,0,0,0,4,260000
20,89.0,12461,8,5,0.0,1456.0,0.0,168.0,1624.0,1624,0,0,1624,1.0,2,0,2,1,5,1,1994.0,3.0,757.0,0,114,192,0,0,0,7,262000
120,34.0,3628,7,5,0.0,0.0,0.0,1143.0,1143.0,1143,0,0,1143,0.0,1,1,1,1,5,1,2004.0,2.0,588.0,0,191,0,0,0,0,5,176400
120,37.0,3316,8,5,0.0,1039.0,0.0,208.0,1247.0,1247,0,0,1247,1.0,1,1,1,1,4,1,2005.0,2.0,550.0,0,84,0,0,0,0,4,197000
160,30.0,3180,7,5,0.0,0.0,0.0,600.0,600.0,520,600,80,1200,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,6,151000
160,24.0,2544,7,5,0.0,0.0,0.0,600.0,600.0,520,623,80,1223,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,7,147400
160,24.0,2544,7,5,0.0,0.0,0.0,600.0,600.0,520,623,80,1223,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,7,149900
160,30.0,3180,7,5,0.0,0.0,0.0,600.0,600.0,520,600,80,1200,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,4,144152
160,35.0,3735,7,5,218.0,450.0,0.0,241.0,691.0,713,739,0,1452,1.0,2,1,3,1,6,0,1999.0,2.0,506.0,0,34,0,0,0,0,3,183900
120,36.0,3640,8,5,0.0,860.0,0.0,176.0,1036.0,1036,0,0,1036,1.0,1,0,1,1,4,1,1980.0,2.0,484.0,133,108,0,0,0,0,9,188000
120,40.0,3874,8,5,0.0,807.0,0.0,419.0,1226.0,1226,0,0,1226,1.0,1,0,1,1,4,1,1980.0,2.0,484.0,133,78,0,0,0,0,7,190000
120,40.0,3876,8,5,0.0,652.0,526.0,48.0,1226.0,1226,0,0,1226,1.0,1,0,1,1,4,1,1978.0,2.0,484.0,133,60,0,0,0,0,7,170000
80,102.0,10192,7,6,143.0,0.0,0.0,570.0,570.0,1222,698,0,1920,0.0,3,0,4,1,8,1,1968.0,2.0,487.0,0,98,0,0,0,0,9,170000
60,90.0,11700,6,6,420.0,404.0,0.0,304.0,708.0,708,708,0,1416,0.0,2,1,3,1,7,1,1968.0,2.0,776.0,0,169,0,0,119,0,5,179900
20,80.0,9600,7,5,168.0,0.0,0.0,1164.0,1164.0,1164,0,0,1164,0.0,1,1,3,1,6,0,1969.0,2.0,528.0,0,0,0,0,0,0,7,140000
80,75.0,9750,5,5,0.0,400.0,480.0,100.0,980.0,980,0,0,980,0.0,2,0,3,1,6,0,1967.0,1.0,384.0,68,0,0,0,0,0,10,135500
20,80.0,9600,5,5,0.0,758.0,0.0,293.0,1051.0,1051,0,0,1051,1.0,1,0,3,1,6,0,1968.0,2.0,504.0,0,0,0,0,0,0,7,142000
20,78.0,9360,6,7,203.0,760.0,0.0,216.0,976.0,976,0,0,976,1.0,1,0,2,1,4,1,1968.0,2.0,504.0,94,0,0,0,0,0,8,157500
20,70.0,8400,5,5,168.0,1016.0,0.0,36.0,1052.0,1052,0,0,1052,1.0,1,1,3,1,5,0,1968.0,1.0,288.0,356,0,0,0,0,0,11,138500
85,70.0,8400,5,6,0.0,744.0,0.0,89.0,833.0,898,0,0,898,1.0,1,0,3,1,6,0,1968.0,1.0,326.0,143,0,0,0,0,0,8,140000
80,80.0,9600,5,7,140.0,602.0,402.0,137.0,1141.0,1141,0,0,1141,1.0,1,0,3,1,6,0,1967.0,1.0,568.0,0,78,0,0,0,0,7,158000
20,71.0,9230,5,8,166.0,661.0,0.0,203.0,864.0,1200,0,0,1200,1.0,1,1,1,1,6,0,1977.0,2.0,884.0,0,64,0,0,0,0,10,146000
20,70.0,9100,5,5,0.0,521.0,174.0,169.0,864.0,864,0,0,864,1.0,1,0,3,1,5,0,1964.0,2.0,624.0,0,0,0,0,0,0,7,129900
20,80.0,8800,6,6,425.0,553.0,0.0,698.0,1251.0,1251,0,0,1251,1.0,1,0,3,1,6,2,1964.0,1.0,461.0,0,116,0,0,0,700,3,160000
20,80.0,10800,5,7,88.0,632.0,0.0,616.0,1248.0,1248,0,0,1248,1.0,1,0,3,1,6,0,1960.0,1.0,286.0,0,0,0,0,0,0,5,151500
30,60.0,8550,6,8,0.0,574.0,0.0,242.0,816.0,816,0,0,816,1.0,1,0,2,1,4,1,1949.0,1.0,240.0,228,0,40,0,0,0,7,129800
20,68.0,9724,5,7,0.0,0.0,0.0,938.0,938.0,1043,0,0,1043,0.0,1,0,2,1,5,1,1947.0,1.0,273.0,125,48,0,0,0,0,5,137000
50,51.0,4712,4,7,0.0,384.0,0.0,363.0,747.0,774,456,0,1230,1.0,1,1,3,1,5,0,1946.0,1.0,305.0,0,57,0,0,63,0,8,121600
30,52.0,5825,4,5,108.0,0.0,0.0,600.0,600.0,747,0,0,747,0.0,1,0,1,1,5,0,1953.0,2.0,528.0,0,0,32,0,0,0,6,79900
50,92.0,7438,5,8,0.0,0.0,0.0,504.0,504.0,936,316,0,1252,0.0,1,0,3,1,5,0,1986.0,2.0,576.0,104,0,0,0,0,0,6,127000
20,80.0,9600,5,6,0.0,915.0,0.0,336.0,1251.0,1433,0,0,1433,1.0,1,0,3,1,7,1,1961.0,2.0,441.0,144,0,205,0,0,0,6,161000
20,80.0,9600,5,5,144.0,996.0,0.0,60.0,1056.0,1216,0,0,1216,1.0,1,0,3,1,7,0,1951.0,1.0,280.0,0,0,0,0,0,0,5,135000
20,89.0,10680,5,3,44.0,756.0,0.0,1380.0,2136.0,2136,0,0,2136,0.0,2,0,4,1,7,0,1951.0,2.0,528.0,0,30,0,0,0,0,10,137900
50,79.0,9490,6,7,0.0,403.0,165.0,238.0,806.0,958,620,0,1578,1.0,1,0,3,1,5,2,1941.0,1.0,240.0,0,0,32,0,0,0,8,133000
60,79.0,9462,5,6,0.0,0.0,0.0,704.0,704.0,1024,704,0,1728,0.0,1,1,3,1,7,1,1949.0,1.0,234.0,245,60,0,0,0,0,7,137000
20,82.0,9888,5,6,0.0,486.0,0.0,450.0,936.0,936,0,0,936,0.0,1,0,2,1,5,0,1954.0,1.0,240.0,0,0,160,0,0,0,3,121000
20,85.0,8500,5,3,203.0,600.0,0.0,635.0,1235.0,1235,0,0,1235,0.0,1,0,2,1,6,0,1961.0,2.0,480.0,0,0,0,0,0,0,12,98600
60,88.0,14200,7,6,309.0,445.0,0.0,479.0,924.0,1216,941,0,2157,0.0,2,1,4,1,8,2,1966.0,2.0,487.0,105,66,0,0,0,0,5,226000
20,75.0,9000,5,5,0.0,812.0,0.0,124.0,936.0,1128,0,0,1128,0.0,1,0,2,1,5,0,1954.0,1.0,286.0,0,0,0,0,0,0,6,118000
20,109.0,9723,6,7,332.0,0.0,0.0,1008.0,1008.0,1008,0,0,1008,0.0,1,0,2,1,5,0,1963.0,2.0,430.0,0,0,0,0,0,0,10,135000
90,70.0,7728,5,6,120.0,803.0,0.0,303.0,1106.0,1190,0,0,1190,1.0,1,0,3,1,6,0,1962.0,2.0,540.0,0,18,0,0,0,0,5,132500
80,70.0,8163,5,6,128.0,748.0,294.0,102.0,1144.0,1144,0,0,1144,1.0,1,0,3,1,6,1,1959.0,1.0,796.0,86,0,0,0,0,0,3,143000
20,70.0,8400,5,5,0.0,623.0,0.0,556.0,1179.0,1364,0,0,1364,0.0,1,1,3,1,6,1,1957.0,1.0,331.0,0,60,0,0,0,0,3,132000
20,80.0,11600,6,5,175.0,565.0,0.0,818.0,1383.0,1383,0,0,1383,0.0,1,1,3,1,7,0,1960.0,1.0,292.0,0,45,0,0,0,0,4,145250
80,125.0,10000,5,6,272.0,678.0,281.0,99.0,1058.0,1370,0,0,1370,1.0,1,0,3,1,6,1,1956.0,1.0,300.0,191,0,0,0,120,0,2,148000
20,69.0,14850,5,5,0.0,895.0,0.0,197.0,1092.0,1092,0,0,1092,1.0,1,0,2,1,6,1,1957.0,1.0,299.0,268,0,0,0,122,0,5,141000
20,72.0,10152,6,6,0.0,914.0,0.0,210.0,1124.0,1124,0,0,1124,1.0,1,0,3,1,6,1,1956.0,1.0,353.0,0,211,180,0,142,0,5,153000
20,72.0,10011,5,6,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,0.0,1,0,2,1,6,1,1957.0,1.0,447.0,0,0,0,0,0,0,5,134450
20,70.0,8092,6,8,176.0,824.0,0.0,226.0,1050.0,1050,0,0,1050,1.0,1,0,3,1,6,0,1954.0,1.0,286.0,0,0,0,0,0,0,6,156000
20,75.0,11310,6,5,0.0,0.0,0.0,1367.0,1367.0,1375,0,0,1375,0.0,1,0,2,1,5,1,1954.0,2.0,451.0,0,30,0,0,0,0,6,140000
20,66.0,12778,5,6,0.0,658.0,0.0,350.0,1008.0,1008,0,0,1008,1.0,1,0,2,1,4,0,1952.0,1.0,280.0,0,154,0,0,0,0,1,139500
20,75.0,10170,6,6,522.0,0.0,0.0,216.0,216.0,1575,0,0,1575,0.0,1,1,2,1,5,1,1951.0,2.0,400.0,0,0,0,0,0,0,6,155000
80,55.0,7700,5,7,0.0,271.0,0.0,30.0,301.0,1145,0,0,1145,0.0,1,0,3,1,6,0,1993.0,2.0,684.0,0,0,0,0,0,0,9,127000
50,50.0,7500,6,6,0.0,0.0,0.0,784.0,784.0,900,412,0,1312,0.0,1,1,3,1,6,0,1953.0,2.0,649.0,0,28,0,0,0,0,10,127000
50,50.0,7000,6,6,0.0,617.0,0.0,0.0,617.0,865,445,0,1310,0.0,2,0,2,1,6,0,1924.0,1.0,398.0,0,0,126,0,0,0,5,112000
30,60.0,10410,3,8,0.0,0.0,0.0,713.0,713.0,713,0,0,713,0.0,1,0,2,1,5,0,1936.0,1.0,371.0,0,75,161,0,0,0,10,99800
20,90.0,5400,5,7,0.0,415.0,0.0,418.0,833.0,833,0,0,833,0.0,1,0,2,1,4,0,1955.0,1.0,326.0,0,0,0,0,0,0,8,117000
30,60.0,5400,5,6,0.0,0.0,0.0,1073.0,1073.0,1073,0,0,1073,0.0,1,0,2,1,4,0,1968.0,1.0,326.0,0,0,112,0,0,0,12,108480
30,60.0,10914,3,3,0.0,0.0,0.0,715.0,715.0,715,0,0,715,0.0,1,0,2,1,4,0,1967.0,2.0,660.0,0,0,75,0,112,0,8,68000
50,60.0,7008,4,8,0.0,0.0,0.0,448.0,448.0,448,272,0,720,0.0,1,0,1,1,5,0,1900.0,1.0,280.0,0,0,70,0,0,0,3,86900
30,60.0,10800,5,6,0.0,821.0,0.0,299.0,1120.0,1130,0,0,1130,1.0,1,0,2,1,5,1,1970.0,2.0,720.0,229,0,0,0,0,0,6,120000
50,60.0,10818,4,4,0.0,0.0,0.0,1077.0,1077.0,981,779,0,1760,0.0,1,1,4,1,7,1,1935.0,2.0,648.0,120,0,96,0,0,0,2,80000
50,60.0,10410,3,4,0.0,0.0,0.0,672.0,672.0,694,520,0,1214,0.0,1,0,3,1,6,0,1998.0,3.0,936.0,216,0,160,0,0,0,1,105000
50,60.0,10800,5,8,0.0,626.0,0.0,170.0,796.0,1096,370,0,1466,0.0,2,0,3,1,7,1,1950.0,2.0,566.0,436,21,0,0,0,500,4,170000
20,84.0,8658,6,5,101.0,643.0,0.0,445.0,1088.0,1324,0,0,1324,0.0,2,0,3,1,6,1,1965.0,2.0,440.0,0,138,0,0,0,0,12,160000
80,83.0,10184,6,5,379.0,580.0,0.0,503.0,1083.0,1146,0,0,1146,0.0,1,0,3,1,6,1,1963.0,1.0,294.0,345,75,0,0,0,0,6,165000
50,77.0,9786,6,7,0.0,600.0,0.0,312.0,912.0,1085,649,0,1734,0.0,1,1,3,1,7,1,1962.0,2.0,440.0,0,0,0,0,128,0,6,159000
20,77.0,9510,6,5,161.0,701.0,0.0,434.0,1135.0,1207,0,0,1207,0.0,1,1,3,1,6,0,1962.0,1.0,264.0,0,240,0,0,0,0,5,147000
20,79.0,8910,6,6,0.0,655.0,0.0,0.0,655.0,1194,0,0,1194,0.0,1,0,3,1,6,1,1954.0,2.0,539.0,0,0,192,0,0,0,7,159500
20,60.0,7332,6,6,207.0,414.0,0.0,450.0,864.0,864,0,0,864,1.0,1,0,2,1,4,0,1959.0,1.0,288.0,168,0,0,0,0,0,10,120000
20,73.0,7100,5,7,0.0,708.0,0.0,108.0,816.0,816,0,0,816,1.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,0,0,0,0,0,7,129900
20,80.0,10800,6,6,104.0,913.0,0.0,400.0,1313.0,1773,0,0,1773,1.0,2,0,3,1,6,2,1961.0,2.0,418.0,355,98,0,0,144,0,8,183000
50,60.0,12144,4,6,0.0,455.0,0.0,455.0,910.0,910,611,0,1521,0.0,1,1,3,1,6,0,1950.0,1.0,597.0,199,0,168,0,0,0,9,147500
20,70.0,7945,5,6,0.0,179.0,506.0,465.0,1150.0,1150,0,0,1150,1.0,1,0,3,1,6,0,1959.0,1.0,300.0,0,0,0,0,0,0,5,141000
20,70.0,7000,5,4,0.0,781.0,0.0,369.0,1150.0,1150,0,0,1150,0.0,1,0,3,1,6,0,1961.0,1.0,288.0,0,0,0,0,162,0,7,146000
60,69.0,7590,6,5,266.0,512.0,0.0,148.0,660.0,660,688,0,1348,0.0,1,1,3,1,6,1,1966.0,2.0,453.0,188,108,0,0,0,0,7,155000
85,69.0,10205,5,5,0.0,784.0,0.0,141.0,925.0,999,0,0,999,1.0,1,0,3,1,6,0,1962.0,1.0,300.0,150,72,0,0,0,0,5,134500
20,74.0,7400,7,6,0.0,809.0,0.0,236.0,1045.0,1045,0,0,1045,1.0,1,0,3,1,6,0,1962.0,2.0,528.0,0,0,0,0,0,0,3,120000
20,70.0,7000,5,6,0.0,468.0,0.0,396.0,864.0,864,0,0,864,0.0,1,0,3,1,5,0,1962.0,1.0,336.0,0,0,0,0,0,0,2,105000
70,62.0,9856,5,8,0.0,0.0,0.0,716.0,716.0,1007,1007,0,2014,0.0,2,0,5,1,8,0,1900.0,2.0,624.0,0,72,167,0,0,0,6,169000
70,57.0,9906,4,4,0.0,0.0,0.0,686.0,686.0,810,518,0,1328,0.0,1,0,3,1,8,0,1940.0,1.0,210.0,0,172,60,0,0,0,9,107000
50,60.0,9600,5,6,264.0,276.0,0.0,936.0,1212.0,1226,442,0,1668,1.0,1,0,3,1,6,0,1948.0,1.0,240.0,0,0,140,0,0,0,5,135000
50,60.0,5520,4,6,0.0,284.0,0.0,863.0,1147.0,1147,510,0,1657,0.0,1,0,4,1,9,1,1920.0,1.0,162.0,0,0,0,0,0,0,7,111500
50,60.0,9600,6,8,0.0,381.0,0.0,399.0,780.0,940,476,0,1416,0.0,1,0,3,1,7,0,1956.0,2.0,400.0,0,24,0,0,0,0,6,156500
70,58.0,6451,7,7,0.0,208.0,0.0,504.0,712.0,848,580,0,1428,1.0,1,0,4,1,7,0,1985.0,2.0,576.0,264,0,84,0,0,0,5,139900
70,66.0,3960,7,8,0.0,0.0,0.0,502.0,502.0,502,502,0,1004,0.0,1,0,2,1,5,1,1930.0,1.0,200.0,280,0,68,0,0,0,7,105000
30,70.0,5684,6,8,0.0,0.0,0.0,813.0,813.0,813,0,0,813,0.0,1,0,2,1,5,0,1932.0,1.0,270.0,0,113,0,0,0,0,6,110000
30,56.0,7741,6,5,0.0,143.0,72.0,817.0,1032.0,1032,0,0,1032,0.0,1,0,2,1,5,0,1995.0,1.0,280.0,0,0,112,0,0,0,6,108000
30,50.0,5633,5,7,0.0,0.0,0.0,844.0,844.0,844,0,0,844,0.0,1,0,2,1,5,0,1925.0,1.0,216.0,50,81,123,0,0,0,7,111500
20,60.0,7200,4,5,0.0,0.0,0.0,576.0,576.0,864,0,0,864,0.0,1,0,2,1,5,0,1952.0,1.0,528.0,0,0,0,0,115,0,8,105000
50,40.0,4400,6,8,0.0,0.0,0.0,648.0,648.0,734,384,0,1118,0.0,1,0,2,1,6,0,1990.0,2.0,440.0,0,0,0,0,0,0,10,116000
30,52.0,7830,3,5,0.0,416.0,0.0,76.0,492.0,492,0,0,492,1.0,1,0,1,1,3,0,1921.0,1.0,200.0,0,0,78,0,0,0,6,61500
50,56.0,9576,6,7,0.0,310.0,0.0,460.0,770.0,885,297,0,1182,0.0,1,1,3,1,5,0,1945.0,1.0,378.0,0,0,0,0,0,0,5,120000
20,49.0,5820,3,8,0.0,256.0,0.0,906.0,1162.0,1163,0,0,1163,1.0,1,0,3,1,6,0,1955.0,1.0,220.0,142,98,0,0,0,0,7,126175
30,48.0,5747,3,4,0.0,0.0,0.0,798.0,798.0,840,0,0,840,0.0,1,0,2,1,5,0,1938.0,1.0,250.0,112,0,0,0,0,0,6,64000
50,63.0,5000,5,4,0.0,0.0,0.0,540.0,540.0,889,551,0,1440,0.0,1,0,3,1,6,0,1940.0,1.0,352.0,0,0,77,0,0,0,4,79000
70,60.0,3600,6,7,0.0,0.0,0.0,684.0,684.0,684,684,0,1368,0.0,1,0,3,1,7,0,1930.0,1.0,216.0,0,158,0,0,0,0,10,114504
50,65.0,6435,6,5,0.0,0.0,0.0,972.0,972.0,972,605,0,1577,0.0,1,0,3,1,6,1,1939.0,1.0,312.0,0,0,0,0,0,0,10,140200
70,69.0,11737,6,7,0.0,0.0,0.0,848.0,848.0,1017,810,0,1827,0.0,1,0,2,1,9,1,1943.0,1.0,240.0,27,36,42,0,0,0,5,202500
50,50.0,5000,6,7,0.0,399.0,0.0,605.0,1004.0,1004,660,0,1664,0.0,2,0,3,1,7,2,1950.0,2.0,420.0,0,24,36,0,0,0,10,159000
50,51.0,6120,3,5,0.0,347.0,0.0,381.0,728.0,728,434,0,1162,1.0,1,0,3,1,6,0,1930.0,1.0,258.0,0,24,0,0,0,0,11,75000
30,51.0,6120,5,7,0.0,489.0,0.0,279.0,768.0,1015,0,0,1015,0.0,1,0,3,1,6,0,1925.0,1.0,450.0,0,0,112,0,120,620,7,88000
50,52.0,6240,5,6,0.0,0.0,0.0,1042.0,1042.0,1042,534,0,1576,0.0,1,0,3,1,8,1,1928.0,1.0,225.0,0,0,0,0,0,0,8,149000
50,51.0,6120,5,7,0.0,0.0,0.0,741.0,741.0,741,583,0,1324,0.0,1,0,3,1,7,0,1930.0,1.0,180.0,0,0,55,0,0,0,2,110000
30,50.0,6000,6,6,0.0,397.0,0.0,706.0,1103.0,1103,0,0,1103,0.0,1,0,2,1,5,1,1976.0,2.0,440.0,166,120,0,0,0,0,7,110500
30,50.0,6000,5,7,0.0,616.0,0.0,0.0,616.0,616,0,0,616,0.0,1,0,2,1,4,0,1921.0,1.0,205.0,0,0,129,0,0,0,6,89000
45,58.0,6380,5,6,0.0,0.0,0.0,993.0,993.0,1048,0,0,1048,0.0,1,0,2,1,5,1,1922.0,1.0,280.0,0,0,116,0,0,0,8,113000
30,50.0,11672,5,5,0.0,0.0,0.0,816.0,816.0,816,0,0,816,0.0,1,0,2,1,4,0,1925.0,1.0,210.0,168,0,112,0,0,0,7,109000
50,59.0,5310,6,8,0.0,0.0,0.0,485.0,485.0,1001,634,0,1635,0.0,1,0,2,1,5,0,1950.0,1.0,255.0,394,0,0,0,0,0,6,117000
70,60.0,7518,5,8,0.0,0.0,0.0,396.0,396.0,665,665,0,1330,0.0,1,0,3,1,7,0,2001.0,1.0,390.0,0,72,45,0,0,0,7,116500
50,50.0,8600,6,6,0.0,0.0,0.0,780.0,780.0,780,596,0,1376,0.0,2,0,3,1,7,1,1937.0,1.0,198.0,0,0,0,0,0,0,6,119500
50,60.0,7200,5,6,0.0,0.0,0.0,803.0,803.0,803,557,0,1360,0.0,1,1,2,1,6,0,1951.0,1.0,297.0,0,65,190,0,0,0,7,125500
30,60.0,9786,3,4,0.0,0.0,0.0,1007.0,1007.0,1077,0,0,1077,0.0,1,0,3,1,6,1,1922.0,1.0,210.0,0,100,48,0,0,0,5,91000
30,60.0,7200,6,6,0.0,343.0,0.0,641.0,984.0,984,0,0,984,0.0,1,0,3,1,6,0,1930.0,1.0,308.0,0,0,164,0,0,0,3,90000
50,82.0,12375,5,5,41.0,329.0,0.0,477.0,806.0,1081,341,0,1422,1.0,1,0,3,1,7,1,1951.0,1.0,288.0,0,0,0,0,0,0,6,137500
30,50.0,5220,5,3,0.0,0.0,0.0,830.0,830.0,879,0,0,879,0.0,1,0,2,1,4,0,1936.0,1.0,180.0,0,108,0,0,0,0,1,80000
20,50.0,5500,7,5,0.0,510.0,373.0,190.0,1073.0,1073,0,0,1073,1.0,2,0,2,1,4,0,2004.0,1.0,246.0,0,120,0,0,0,0,5,157000
20,75.0,11235,4,5,51.0,547.0,0.0,504.0,1051.0,1382,0,0,1382,0.0,1,1,3,1,6,1,1974.0,2.0,459.0,0,82,0,0,0,0,10,148000
20,70.0,8414,6,8,0.0,663.0,0.0,396.0,1059.0,1068,0,0,1068,0.0,1,0,3,1,6,0,1963.0,1.0,264.0,192,0,0,0,0,0,2,154500
80,80.0,10366,6,7,0.0,456.0,0.0,456.0,912.0,934,0,0,934,0.0,1,0,2,1,4,0,1964.0,1.0,336.0,77,0,0,0,0,500,7,132000
20,75.0,9000,5,6,0.0,773.0,0.0,286.0,1059.0,1059,0,0,1059,1.0,1,0,3,1,6,0,1966.0,1.0,286.0,0,88,0,0,0,0,6,142500
60,74.0,7844,6,7,203.0,209.0,0.0,463.0,672.0,672,728,0,1400,0.0,1,1,3,1,6,1,1978.0,2.0,440.0,0,0,0,0,0,0,3,149500
20,78.0,10335,5,6,0.0,570.0,0.0,891.0,1461.0,1721,0,0,1721,0.0,2,1,3,1,7,1,1968.0,2.0,440.0,0,96,180,0,0,0,7,180000
50,81.0,15593,7,4,0.0,603.0,0.0,701.0,1304.0,1304,983,0,2287,0.0,2,0,3,1,7,1,1953.0,2.0,667.0,0,21,114,0,0,0,7,225000
85,72.0,10820,5,7,153.0,535.0,159.0,88.0,782.0,810,0,0,810,1.0,1,0,2,1,4,0,1973.0,2.0,576.0,0,0,0,0,0,0,6,130000
20,100.0,13350,5,5,0.0,762.0,0.0,102.0,864.0,894,0,0,894,1.0,1,0,3,1,5,1,1974.0,2.0,440.0,241,0,0,0,0,0,6,142500
20,75.0,9375,4,5,0.0,799.0,0.0,168.0,967.0,1350,0,0,1350,0.0,1,1,3,1,6,1,1954.0,2.0,504.0,237,0,0,0,0,0,6,146000
50,62.0,6488,5,5,0.0,230.0,0.0,569.0,799.0,799,351,0,1150,0.0,1,0,3,1,6,2,1942.0,1.0,215.0,264,0,0,0,0,0,3,128000
20,78.0,7800,5,8,0.0,603.0,0.0,293.0,896.0,1112,896,0,2008,1.0,3,0,3,1,8,0,1948.0,1.0,230.0,103,0,0,0,0,0,8,225000
70,114.0,19950,6,7,0.0,0.0,0.0,672.0,672.0,1337,672,0,2009,0.0,2,0,4,1,8,2,1928.0,3.0,795.0,0,42,0,0,180,0,12,235000
20,70.0,10519,5,8,164.0,0.0,0.0,1057.0,1057.0,1057,0,0,1057,0.0,1,0,3,1,6,0,1955.0,1.0,288.0,0,0,0,0,0,0,3,137000
50,75.0,9525,6,4,0.0,444.0,0.0,550.0,994.0,1216,639,0,1855,0.0,2,0,4,1,7,0,1954.0,1.0,325.0,182,0,0,0,0,0,10,136900
50,75.0,9525,6,5,0.0,468.0,0.0,532.0,1000.0,1068,541,0,1609,0.0,1,1,5,1,7,0,1953.0,1.0,305.0,0,0,0,0,0,0,7,149900
20,57.0,6420,5,7,0.0,210.0,551.0,219.0,980.0,1148,0,0,1148,0.0,1,0,2,1,6,0,1952.0,1.0,308.0,0,0,0,0,0,0,9,123500
50,50.0,7585,5,3,0.0,0.0,0.0,810.0,810.0,1002,454,0,1456,1.0,1,0,4,1,7,1,1954.0,1.0,280.0,0,0,0,0,0,0,8,91500
60,88.0,12128,6,4,232.0,549.0,0.0,319.0,868.0,1313,1246,0,2559,0.0,2,1,4,1,9,1,1989.0,2.0,506.0,0,245,0,0,168,0,11,209000
60,80.0,9554,8,5,125.0,380.0,0.0,397.0,777.0,1065,846,0,1911,0.0,2,1,3,1,8,1,1993.0,2.0,471.0,182,81,0,0,0,0,9,215000
60,133.0,11003,7,5,0.0,0.0,0.0,1308.0,1308.0,1308,568,0,1876,0.0,2,1,3,1,7,0,2005.0,3.0,848.0,0,40,0,0,0,0,7,229800
20,64.0,7488,7,5,0.0,393.0,0.0,815.0,1208.0,1208,0,0,1208,0.0,2,0,2,1,6,0,2005.0,2.0,632.0,105,58,0,0,0,0,2,183600
20,64.0,7406,7,5,84.0,684.0,0.0,515.0,1199.0,1220,0,0,1220,1.0,2,0,2,1,6,0,2006.0,2.0,632.0,105,54,0,0,0,0,7,194000
20,64.0,6762,7,5,0.0,0.0,0.0,1286.0,1286.0,1294,0,0,1294,0.0,2,0,2,1,6,1,2006.0,2.0,662.0,168,55,0,0,0,0,7,193879
20,86.0,11210,7,5,240.0,20.0,0.0,1594.0,1614.0,1614,0,0,1614,0.0,2,0,3,1,7,0,2005.0,3.0,865.0,144,59,0,0,0,0,7,221500
